9.028224479,0.007440812
11.01109528,0.00189784
13.01319777,0.000219645
15.01403676,2.98176E-05
16.9926191,2.53972E-06
18.99593267,2.52E-07
20.98858064,1.87E-08
22.98044914,1.53E-09
25.00043514,9.54E-11
26.99203006,8.09E-12
